 458784587820171128          1        +0000000000+0000000000+0000018975+0004059324+0002318524+0006396823+0000000000+0000000000
 458784587820171128FC-002339421711274LPF20171127+0000018975LATE PAYMENT FEE        00                     NEW SEASONS MARKET, LLC SLAB TN  CGC MISC
 458784587820171128NB0073586121711203INV20171130+0000011050951117 - PALLETS - REGUL002489 - REGUL0   24890NEW SEASONS MARKET, LLC SLAB TN  CGC COPO
 45878458782017112801270188  21711173INV20171130+0000054474BILLING - DARY          272000        1   20001NEW SEASONS MARKET, LLC SLAB TN  CGC DAPO
 45878458782017112801270189  21711173INV20171130+0000031401BILLING - DARY          272000        1   20001NEW SEASONS MARKET, LLC SLAB TN  CGC DAPO
 45878458782017112801270651  21711213INV20171130+0000009027BILLING - DARY          272000        0   20000NEW SEASONS MARKET, LLC SLAB TN  CGC DAPO
 45878458782017112801270652  21711213INV20171130+0000003006BILLING - DARY          272000        0   20000NEW SEASONS MARKET, LLC SLAB TN  CGC DAPO
 45878458782017112801224285  21711173INV20171130+0000030530BILLING - DELI G        222008        0   20080NEW SEASONS MARKET, LLC SLAB TN  CGC DLPO
 45878458782017112801224286  21711173INV20171130+0000192898BILLING - DELI C        222000        1   20001NEW SEASONS MARKET, LLC SLAB TN  CGC DLPO
 45878458782017112801224287  21711173INV20171130+0000509338BILLING - DELI C        222000        1   20001NEW SEASONS MARKET, LLC SLAB TN  CGC DLPO
 45878458782017112801224288  21711173INV20171130+0000044846BILLING - DELI C        222000        1   20001NEW SEASONS MARKET, LLC SLAB TN  CGC DLPO
 45878458782017112801224290  21711173INV20171130+0000002137BILLING - DELI C        222000        1   20001NEW SEASONS MARKET, LLC SLAB TN  CGC DLPO
 458784587820171128NB0073626721711213INV20171130+000000688701221121 - DELIVERY FEE 222020ERY FEE 0   20200NEW SEASONS MARKET, LLC SLAB TN  CGC DLPO
 45878458782017112801225214  21711213INV20171130+0000106265BILLING - DELI C        222000        0   20000NEW SEASONS MARKET, LLC SLAB TN  CGC DLPO
 45878458782017112801225215  21711213INV20171130+0000138607BILLING - DELI G        222008        0   20080NEW SEASONS MARKET, LLC SLAB TN  CGC DLPO
 45878458782017112801225216  21711213INV20171130+0000020844BILLING - DELI M        222009        0   20090NEW SEASONS MARKET, LLC SLAB TN  CGC DLPO
 45878458782017112802222266  21711173INV20171130+0000035079MC SALES SEATTLE DELI   224000 DELI   1   40001NEW SEASONS MARKET, LLC SLAB TN  CGC DLWA
 45878458782017112802222267  21711173INV20171130+0000032350MC SALES SEATTLE DELI   224000 DELI   1   40001NEW SEASONS MARKET, LLC SLAB TN  CGC DLWA
 45878458782017112802224440  21711213INV20171130+0000063381MC SALES SEATTLE DELI   224000 DELI   0   40000NEW SEASONS MARKET, LLC SLAB TN  CGC DLWA
 45878458782017112802224441  21711213INV20171130+0000019410MC SALES SEATTLE DELI   224000 DELI   0   40000NEW SEASONS MARKET, LLC SLAB TN  CGC DLWA
 45878458782017112801216505  21711173INV20171130+0000003279BILLING - FROZ FOOD     212000OOD     0   20000NEW SEASONS MARKET, LLC SLAB TN  CGC FFPO
 45878458782017112801216506  21711173INV20171130+0000079576BILLING - FROZ FOOD     212000OOD     1   20001NEW SEASONS MARKET, LLC SLAB TN  CGC FFPO
 458784587820171128NB0073626621711213INV20171130+000000211101211121 - DELIVERY FEE 212020ERY FEE 0   20200NEW SEASONS MARKET, LLC SLAB TN  CGC FFPO
 45878458782017112801216961  21711213INV20171130+0000027138BILLING - FROZ FOOD     212000OOD     0   20000NEW SEASONS MARKET, LLC SLAB TN  CGC FFPO
 45878458782017112801201545  21711173INV20171130+0000688024BILLING - GROC          202000        0   20000NEW SEASONS MARKET, LLC SLAB TN  CGC GRPO
 45878458782017112801201546  21711173INV20171130+0000009773BILLING - INSTITUT      202004UT      0   20040NEW SEASONS MARKET, LLC SLAB TN  CGC GRPO
 45878458782017112801201547  21711173INV20171130+0000076066BILLING - REPACK        202005        0   20050NEW SEASONS MARKET, LLC SLAB TN  CGC GRPO
 458784587820171128NB0073626521711213INV20171130+000002146101201121 - DELIVERY FEE 202020ERY FEE 0   20200NEW SEASONS MARKET, LLC SLAB TN  CGC GRPO
 45878458782017112801202907  21711213INV20171130+0000548235BILLING - GROC          202000        0   20000NEW SEASONS MARKET, LLC SLAB TN  CGC GRPO
 45878458782017112801202908  21711213INV20171130+0000004957BILLING - INSTITUT      202004UT      0   20040NEW SEASONS MARKET, LLC SLAB TN  CGC GRPO
 45878458782017112801202909  21711213INV20171130+0000017146BILLING - REPACK        202005        0   20050NEW SEASONS MARKET, LLC SLAB TN  CGC GRPO
 45878458782017112801238941  21711173INV20171130+0000083916BILLING - HABA          232000        0   20000NEW SEASONS MARKET, LLC SLAB TN  CGC HBPO
 458784587820171128NB0073626821711213INV20171130+000000097801231121 - DELIVERY FEE 232020ERY FEE 0   20200NEW SEASONS MARKET, LLC SLAB TN  CGC HBPO
 45878458782017112801239367  21711213INV20171130+0000165845BILLING - HABA          232000        0   20000NEW SEASONS MARKET, LLC SLAB TN  CGC HBPO
 45878458782017112801239368  21711213INV20171130+0000010777BILLING - HABA          232000        0   20000NEW SEASONS MARKET, LLC SLAB TN  CGC HBPO
 45878458782017112801239369  21711213INV20171130+0000000723BILLING - HABA          232000        0   20000NEW SEASONS MARKET, LLC SLAB TN  CGC HBPO
 45878458782017112801240601  21711173INV20171130+0000013873BILLING - HDWE          242000        0   20000NEW SEASONS MARKET, LLC SLAB TN  CGC HDPO
 458784587820171128NB0073626921711213INV20171130+000000017601241121 - DELIVERY FEE 242020ERY FEE 0   20200NEW SEASONS MARKET, LLC SLAB TN  CGC HDPO
 45878458782017112801241168  21711213INV20171130+0000024200BILLING - HDWE          242000        0   20000NEW SEASONS MARKET, LLC SLAB TN  CGC HDPO
 45878458782017112801313709  21711173INV20171130+0000092960BILLING - PNW ICE CREAM 312000E CREAM 1   20001NEW SEASONS MARKET, LLC SLAB TN  CGC ICPO
 458784587820171128NB0073627121711213INV20171130+000000090001311121 - DELIVERY FEE 312020ERY FEE 0   20200NEW SEASONS MARKET, LLC SLAB TN  CGC ICPO
 45878458782017112801313919  21711213INV20171130+0000007654BILLING - PNW ICE CREAM 312000E CREAM 0   20000NEW SEASONS MARKET, LLC SLAB TN  CGC ICPO
 458784587820171128NB0072818721711163INV20171130+0000005200CM - PNW-Retail Pricing 002216Pricing 0   22160NEW SEASONS MARKET, LLC SLAB TN  CGC MISC
 45878458782017112801251229  21711173INV20171130+0000016103BILLING - MEAT          252030        1   20301NEW SEASONS MARKET, LLC SLAB TN  CGC MTPO
 45878458782017112801252413  21711213INV20171130+0000008052MEAT INVOICE            252030        0   20300NEW SEASONS MARKET, LLC SLAB TN  CGC MTPO
 4587845878201711282439972   21711163INV20171130+0000004208B/T CHARLIE PRODUCE     286254UCE     0   62540NEW SEASONS MARKET, LLC SLAB TN  CGC PRPO
 4587845878201711282440751   21711173INV20171130+0000019350B/T CHARLIE PRODUCE     286254UCE     0   62540NEW SEASONS MARKET, LLC SLAB TN  CGC PRPO
 4587845878201711282441402   21711183INV20171130+0000007857B/T CHARLIE PRODUCE     286254UCE     0   62540NEW SEASONS MARKET, LLC SLAB TN  CGC PRPO
 4587845878201711282441403   21711183INV20171130+0000037500B/T CHARLIE PRODUCE     286254UCE     0   62540NEW SEASONS MARKET, LLC SLAB TN  CGC PRPO
 4587845878201711282443172   21711213INV20171130+0000010584B/T CHARLIE PRODUCE     286254UCE     0   62540NEW SEASONS MARKET, LLC SLAB TN  CGC PRPO
 4587845878201711282443173   21711213INV20171130+0000002988B/T CHARLIE PRODUCE     286254UCE     0   62540NEW SEASONS MARKET, LLC SLAB TN  CGC PRPO
 4587845878201711282443174   21711213INV20171130+0000017681B/T CHARLIE PRODUCE     286254UCE     0   62540NEW SEASONS MARKET, LLC SLAB TN  CGC PRPO
 45878458782017112801251209  21711173INV20171130+0000013670BILLING - SERV DELI     252032ELI     1   20321NEW SEASONS MARKET, LLC SLAB TN  CGC SDPO
 45878458782017112801251218  21711173INV20171130+0000042347BILLING - SERV DELI     252032ELI     1   20321NEW SEASONS MARKET, LLC SLAB TN  CGC SDPO
 45878458782017112801252408  21711213INV20171130+0000013670FROZEN FOOD SERVICE     252032ICE     0   20320NEW SEASONS MARKET, LLC SLAB TN  CGC SDPO
 45878458782017112801252409  21711213INV20171130+0000004087SERV-BAK FRZN FD SVC    252032 SVC    7   20327NEW SEASONS MARKET, LLC SLAB TN  CGC SDPO
